ano,mes,data,regiao,uf,cidade,startup,setor,funcionarios,investimento_recebido,faturamento,crescimento_percentual,estagio,tecnologia_principal,nivel_inovacao
2020,5,2020-05-01,Sudeste,ES,Vitória,Startup_048,Agritech,556,515564.27,32520.91,67.64,Scale-up,Big Data,Disruptivo
2020,5,2020-05-01,Sudeste,ES,Vila Velha,Startup_091,Retailtech,682,99006.22,152204.35,175.03,Série B,Cloud,Baixo
2020,5,2020-05-01,Sudeste,ES,Serra,Startup_045,Healthtech,209,269427.27,275443.41,162.4,Seed,IoT,Disruptivo
2020,5,2020-05-01,Sul,PR,Curitiba,Startup_065,Healthtech,327,77822.36,41695.03,29.21,Seed,IoT,Alto
2020,5,2020-05-01,Sul,PR,Londrina,Startup_026,Fintech,554,434096.99,302716.69,3.41,Ideação,Big Data,Baixo
2020,5,2020-05-01,Sul,SC,Florianópolis,Startup_139,Agritech,445,44607.08,92354.6,167.33,Seed,Cloud,Médio
2020,5,2020-05-01,Sul,SC,Joinville,Startup_102,Agritech,411,689677.23,102882.7,14.18,Série B,Big Data,Médio
2020,5,2020-05-01,Sul,RS,Porto Alegre,Startup_089,Fintech,153,113959.32,116190.58,112.84,Série B,Cloud,Alto
2020,5,2020-05-01,Sul,RS,Caxias do Sul,Startup_154,Fintech,472,63825.48,276223.16,21.69,Seed,SaaS,Médio
2020,6,2020-06-01,Norte,AM,Manaus,Startup_052,IA,381,291411.04,48712.75,151.88,Série A,Big Data,Disruptivo
2020,6,2020-06-01,Norte,PA,Belém,Startup_171,Agritech,255,164466.73,292575.7,106.14,Seed,IA,Baixo
2020,6,2020-06-01,Norte,PA,Santarém,Startup_018,Fintech,794,91994.42,79723.91,47.79,Scale-up,IoT,Médio
2020,6,2020-06-01,Norte,RO,Porto Velho,Startup_101,Healthtech,571,133197.32,21344.05,25.97,Série B,IA,Disruptivo
2020,6,2020-06-01,Norte,TO,Palmas,Startup_174,Healthtech,74,104118.38,656785.18,98.74,Série B,Blockchain,Baixo
2020,6,2020-06-01,Nordeste,BA,Salvador,Startup_188,Agritech,661,628115.02,136308.66,28.94,Ideação,SaaS,Disruptivo
2020,6,2020-06-01,Nordeste,BA,Feira de Santana,Startup_081,Retailtech,3,204156.02,22046.3,64.95,Scale-up,IoT,Baixo
2020,6,2020-06-01,Nordeste,PE,Recife,Startup_185,IA,398,2146229.06,352732.93,127.39,Scale-up,IoT,Médio
2020,6,2020-06-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_122,IA,619,170112.84,215823.5,69.99,Série B,IA,Disruptivo
2020,6,2020-06-01,Nordeste,CE,Fortaleza,Startup_025,IA,4,131089.5,688887.63,120.76,Seed,Blockchain,Disruptivo
2020,6,2020-06-01,Nordeste,CE,Juazeiro do Norte,Startup_018,Agritech,725,77918.31,151807.08,37.08,Seed,Blockchain,Baixo
2020,6,2020-06-01,Nordeste,MA,São Luís,Startup_079,Retailtech,454,74135.12,119273.27,78.33,Ideação,Cloud,Alto
2020,6,2020-06-01,Nordeste,PB,João Pessoa,Startup_130,Fintech,321,78992.91,47594.1,169.47,Ideação,IoT,Alto
2020,6,2020-06-01,Centro-Oeste,DF,Brasília,Startup_128,Agritech,333,379758.95,232001.75,86.42,Seed,Blockchain,Disruptivo
2020,6,2020-06-01,Centro-Oeste,GO,Goiânia,Startup_096,Fintech,786,561558.71,214868.11,138.89,Seed,IoT,Baixo
2020,6,2020-06-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_080,Edtech,202,660423.59,35576.24,154.43,Série B,Cloud,Disruptivo
2020,6,2020-06-01,Centro-Oeste,MT,Cuiabá,Startup_126,Fintech,531,417178.96,408045.94,126.51,Seed,IoT,Alto
2020,6,2020-06-01,Centro-Oeste,MS,Campo Grande,Startup_044,Retailtech,543,54746.14,2277610.95,3.08,Ideação,SaaS,Disruptivo
2020,6,2020-06-01,Sudeste,SP,São Paulo,Startup_171,IA,246,39641.29,139814.16,175.91,Série A,SaaS,Médio
2020,6,2020-06-01,Sudeste,SP,Campinas,Startup_187,Retailtech,203,132062.24,49601.81,73.35,Ideação,IA,Médio
2020,6,2020-06-01,Sudeste,SP,Ribeirão Preto,Startup_084,Agritech,507,70140.81,502043.83,164.48,Série B,Cloud,Disruptivo
2020,6,2020-06-01,Sudeste,RJ,Rio de Janeiro,Startup_044,Retailtech,574,374830.78,308544.27,82.57,Ideação,Blockchain,Médio
2020,6,2020-06-01,Sudeste,RJ,Niterói,Startup_142,Edtech,557,268181.47,71226.31,96.89,Série B,IoT,Disruptivo
2020,6,2020-06-01,Sudeste,RJ,Nova Iguaçu,Startup_138,Edtech,570,221154.34,236651.77,63.51,Série B,IoT,Alto
2020,6,2020-06-01,Sudeste,RJ,Petrópolis,Startup_006,Healthtech,359,2074930.89,165754.66,58.76,Scale-up,IA,Baixo
2020,6,2020-06-01,Sudeste,MG,Belo Horizonte,Startup_047,Fintech,780,149707.7,78442.77,77.0,Série A,Cloud,Médio
2020,6,2020-06-01,Sudeste,MG,Uberlândia,Startup_039,Retailtech,678,63276.01,36250.6,133.81,Ideação,Cloud,Alto
2020,6,2020-06-01,Sudeste,MG,Juiz de Fora,Startup_161,Agritech,589,89480.2,51828.86,102.14,Scale-up,Cloud,Disruptivo
2020,6,2020-06-01,Sudeste,ES,Vitória,Startup_154,Retailtech,195,314092.67,215491.37,91.83,Scale-up,Cloud,Baixo
2020,6,2020-06-01,Sudeste,ES,Vila Velha,Startup_101,Edtech,498,134056.23,44844.89,10.34,Scale-up,IoT,Médio
2020,6,2020-06-01,Sudeste,ES,Serra,Startup_036,Edtech,416,58534.82,703887.66,154.19,Série A,Big Data,Médio
2020,6,2020-06-01,Sul,PR,Curitiba,Startup_175,Fintech,375,98620.78,107690.47,125.41,Seed,Blockchain,Médio
2020,6,2020-06-01,Sul,PR,Londrina,Startup_045,Retailtech,139,209608.05,47254.26,159.32,Série A,SaaS,Médio
2020,6,2020-06-01,Sul,SC,Florianópolis,Startup_164,IA,220,360164.26,109182.0,78.47,Série A,Big Data,Disruptivo
2020,6,2020-06-01,Sul,SC,Joinville,Startup_007,IA,754,98809.67,116438.6,172.39,Ideação,IA,Médio
2020,6,2020-06-01,Sul,RS,Porto Alegre,Startup_120,Retailtech,31,256330.45,271982.97,21.27,Série A,SaaS,Médio
2020,6,2020-06-01,Sul,RS,Caxias do Sul,Startup_010,Edtech,791,34272.27,111280.44,127.05,Ideação,SaaS,Médio
2020,7,2020-07-01,Norte,AM,Manaus,Startup_168,IA,145,115709.16,158382.8,-13.37,Série B,Cloud,Baixo
2020,7,2020-07-01,Norte,PA,Belém,Startup_096,Agritech,792,248671.19,137426.44,154.05,Ideação,Blockchain,Disruptivo
2020,7,2020-07-01,Norte,PA,Santarém,Startup_014,Agritech,223,192072.62,100564.43,95.06,Ideação,SaaS,Disruptivo
2020,7,2020-07-01,Norte,RO,Porto Velho,Startup_079,IA,372,42493.92,25890.07,98.39,Scale-up,SaaS,Disruptivo
2020,7,2020-07-01,Norte,TO,Palmas,Startup_122,Agritech,464,63277.66,167265.16,22.12,Série B,IoT,Disruptivo
2020,7,2020-07-01,Nordeste,BA,Salvador,Startup_119,IA,128,136284.56,39187.08,14.67,Scale-up,Cloud,Médio
2020,7,2020-07-01,Nordeste,BA,Feira de Santana,Startup_099,Agritech,698,135164.88,159078.5,82.06,Seed,Cloud,Disruptivo
2020,7,2020-07-01,Nordeste,PE,Recife,Startup_110,Agritech,544,814696.96,172740.46,45.25,Série B,Big Data,Disruptivo
2020,7,2020-07-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_071,Healthtech,602,51787.51,177214.78,129.72,Série B,IoT,Alto
2020,7,2020-07-01,Nordeste,CE,Fortaleza,Startup_125,Fintech,731,69378.26,138817.36,29.84,Scale-up,IA,Alto
2020,7,2020-07-01,Nordeste,CE,Juazeiro do Norte,Startup_052,Edtech,256,175982.77,392588.28,69.99,Scale-up,Cloud,Alto
2020,7,2020-07-01,Nordeste,MA,São Luís,Startup_117,Healthtech,732,103767.75,103956.02,100.49,Ideação,IA,Médio
2020,7,2020-07-01,Nordeste,PB,João Pessoa,Startup_127,Healthtech,269,375769.97,693450.82,133.46,Seed,Blockchain,Médio
2020,7,2020-07-01,Centro-Oeste,DF,Brasília,Startup_064,Edtech,433,473135.42,119094.53,148.82,Ideação,Cloud,Baixo
2020,7,2020-07-01,Centro-Oeste,GO,Goiânia,Startup_132,Agritech,130,121597.95,171399.4,171.08,Ideação,IoT,Alto
2020,7,2020-07-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_129,IA,478,63958.5,192359.26,139.24,Seed,Big Data,Baixo
2020,7,2020-07-01,Centro-Oeste,MT,Cuiabá,Startup_050,IA,25,25713.73,319397.29,26.86,Scale-up,SaaS,Alto
2020,7,2020-07-01,Centro-Oeste,MS,Campo Grande,Startup_061,Agritech,616,31631.62,191451.02,-3.54,Ideação,Big Data,Alto
2020,7,2020-07-01,Sudeste,SP,São Paulo,Startup_072,Agritech,505,475691.15,105799.75,178.42,Ideação,Blockchain,Baixo
2020,7,2020-07-01,Sudeste,SP,Campinas,Startup_123,Edtech,180,601998.73,90328.25,34.6,Seed,Blockchain,Baixo
2020,7,2020-07-01,Sudeste,SP,Ribeirão Preto,Startup_044,Healthtech,653,470721.74,198810.38,140.53,Série B,IoT,Disruptivo
2020,7,2020-07-01,Sudeste,RJ,Rio de Janeiro,Startup_073,IA,505,647153.01,263095.07,12.1,Série A,IoT,Alto
2020,7,2020-07-01,Sudeste,RJ,Niterói,Startup_114,Agritech,559,53704.57,392961.79,40.21,Seed,IA,Baixo
2020,7,2020-07-01,Sudeste,RJ,Nova Iguaçu,Startup_004,IA,224,183388.28,72542.89,128.39,Scale-up,Big Data,Médio
2020,7,2020-07-01,Sudeste,RJ,Petrópolis,Startup_159,IA,287,150450.04,109304.03,-6.38,Scale-up,Cloud,Baixo
2020,7,2020-07-01,Sudeste,MG,Belo Horizonte,Startup_123,Fintech,165,275787.79,24568.94,161.44,Série B,Cloud,Alto
2020,7,2020-07-01,Sudeste,MG,Uberlândia,Startup_026,Healthtech,575,142386.13,831762.33,51.94,Série B,Blockchain,Baixo
2020,7,2020-07-01,Sudeste,MG,Juiz de Fora,Startup_132,Fintech,768,361967.4,134491.82,173.24,Ideação,Blockchain,Médio
2020,7,2020-07-01,Sudeste,ES,Vitória,Startup_169,Fintech,423,106201.76,134992.25,6.04,Série B,Cloud,Baixo
2020,7,2020-07-01,Sudeste,ES,Vila Velha,Startup_034,Fintech,493,486089.2,132658.21,18.64,Série A,IA,Baixo
2020,7,2020-07-01,Sudeste,ES,Serra,Startup_125,Agritech,494,45870.8,124563.74,147.23,Seed,Big Data,Disruptivo
2020,7,2020-07-01,Sul,PR,Curitiba,Startup_160,Healthtech,208,119136.78,234147.72,147.56,Scale-up,Big Data,Disruptivo
2020,7,2020-07-01,Sul,PR,Londrina,Startup_163,Agritech,133,70107.86,115903.36,113.53,Série B,IA,Baixo
2020,7,2020-07-01,Sul,SC,Florianópolis,Startup_191,Edtech,372,70114.16,373246.31,168.58,Série A,Blockchain,Disruptivo
2020,7,2020-07-01,Sul,SC,Joinville,Startup_178,IA,96,65099.75,364328.07,39.14,Scale-up,IoT,Baixo
2020,7,2020-07-01,Sul,RS,Porto Alegre,Startup_119,Healthtech,528,182754.81,185124.73,173.8,Scale-up,Big Data,Médio
2020,7,2020-07-01,Sul,RS,Caxias do Sul,Startup_026,Fintech,610,95899.2,187378.47,-17.74,Série A,Cloud,Baixo
2020,8,2020-08-01,Norte,AM,Manaus,Startup_113,Edtech,619,188476.78,566007.2,-18.64,Scale-up,Big Data,Médio
2020,8,2020-08-01,Norte,PA,Belém,Startup_191,Retailtech,776,2285191.84,55836.92,70.89,Ideação,IA,Baixo
2020,8,2020-08-01,Norte,PA,Santarém,Startup_152,Edtech,200,651635.79,319518.95,48.24,Scale-up,Blockchain,Disruptivo
2020,8,2020-08-01,Norte,RO,Porto Velho,Startup_191,Edtech,453,82411.92,127652.24,95.23,Ideação,Big Data,Baixo
2020,8,2020-08-01,Norte,TO,Palmas,Startup_045,Agritech,281,104634.26,156760.27,29.5,Scale-up,SaaS,Alto
2020,8,2020-08-01,Nordeste,BA,Salvador,Startup_104,Retailtech,455,41253.3,144164.1,54.92,Série B,SaaS,Alto
2020,8,2020-08-01,Nordeste,BA,Feira de Santana,Startup_151,Healthtech,199,63591.05,127616.54,161.89,Série B,Big Data,Disruptivo
2020,8,2020-08-01,Nordeste,PE,Recife,Startup_080,Edtech,127,106086.87,348184.62,176.47,Ideação,IA,Médio
2020,8,2020-08-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_194,Retailtech,276,407450.32,137830.48,73.37,Série B,Cloud,Alto
2020,8,2020-08-01,Nordeste,CE,Fortaleza,Startup_189,Retailtech,144,20145.68,195999.97,82.88,Ideação,Big Data,Baixo
2020,8,2020-08-01,Nordeste,CE,Juazeiro do Norte,Startup_107,Retailtech,498,443357.65,597377.67,158.93,Série A,SaaS,Disruptivo
2020,8,2020-08-01,Nordeste,MA,São Luís,Startup_123,Agritech,559,143836.45,251542.06,55.62,Seed,IA,Baixo
2020,8,2020-08-01,Nordeste,PB,João Pessoa,Startup_078,Agritech,571,285482.51,119907.21,-4.91,Série A,Cloud,Disruptivo
2020,8,2020-08-01,Centro-Oeste,DF,Brasília,Startup_018,IA,522,25583.31,74893.74,5.36,Scale-up,IA,Disruptivo
2020,8,2020-08-01,Centro-Oeste,GO,Goiânia,Startup_009,Fintech,688,252938.08,144074.6,60.46,Série B,IA,Disruptivo
2020,8,2020-08-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_091,Fintech,264,294730.23,126542.53,107.26,Série A,Cloud,Alto
2020,8,2020-08-01,Centro-Oeste,MT,Cuiabá,Startup_111,Agritech,119,170306.89,64651.39,98.58,Série A,Blockchain,Alto
2020,8,2020-08-01,Centro-Oeste,MS,Campo Grande,Startup_121,Healthtech,137,195450.89,265319.69,25.05,Scale-up,Cloud,Alto
2020,8,2020-08-01,Sudeste,SP,São Paulo,Startup_026,Fintech,492,31574.78,127860.37,56.75,Série B,Big Data,Alto
2020,8,2020-08-01,Sudeste,SP,Campinas,Startup_080,Fintech,322,281422.62,65935.43,86.2,Seed,Blockchain,Alto
2020,8,2020-08-01,Sudeste,SP,Ribeirão Preto,Startup_022,Retailtech,173,709993.5,315246.06,64.29,Série A,IA,Baixo
2020,8,2020-08-01,Sudeste,RJ,Rio de Janeiro,Startup_050,Fintech,542,33541.7,164443.87,154.82,Scale-up,Big Data,Baixo
2020,8,2020-08-01,Sudeste,RJ,Niterói,Startup_126,IA,33,195488.22,34111.24,38.13,Seed,Big Data,Alto
2020,8,2020-08-01,Sudeste,RJ,Nova Iguaçu,Startup_005,IA,669,52402.45,695126.4,45.28,Scale-up,Big Data,Alto
2020,8,2020-08-01,Sudeste,RJ,Petrópolis,Startup_173,Agritech,504,173656.29,79469.59,54.12,Série B,Blockchain,Médio
2020,8,2020-08-01,Sudeste,MG,Belo Horizonte,Startup_096,Retailtech,604,226568.5,50543.25,12.53,Scale-up,Blockchain,Alto
2020,8,2020-08-01,Sudeste,MG,Uberlândia,Startup_119,Agritech,507,449577.8,128276.72,53.22,Série B,SaaS,Alto
2020,8,2020-08-01,Sudeste,MG,Juiz de Fora,Startup_192,Retailtech,741,310818.35,39622.67,178.66,Série A,IoT,Disruptivo
2020,8,2020-08-01,Sudeste,ES,Vitória,Startup_094,Edtech,45,360276.53,235705.46,76.76,Ideação,Big Data,Médio
2020,8,2020-08-01,Sudeste,ES,Vila Velha,Startup_095,Agritech,634,1260014.56,424845.2,82.35,Série B,Blockchain,Médio
2020,8,2020-08-01,Sudeste,ES,Serra,Startup_041,Agritech,84,98543.77,52980.34,77.98,Scale-up,Cloud,Baixo
2020,8,2020-08-01,Sul,PR,Curitiba,Startup_072,IA,349,119929.23,90683.27,44.77,Série B,SaaS,Baixo
2020,8,2020-08-01,Sul,PR,Londrina,Startup_186,Healthtech,200,404024.11,374556.79,8.86,Ideação,IoT,Baixo
2020,8,2020-08-01,Sul,SC,Florianópolis,Startup_183,Edtech,89,48305.82,260545.76,146.18,Série B,SaaS,Alto
2020,8,2020-08-01,Sul,SC,Joinville,Startup_083,Fintech,61,98637.86,367167.71,47.57,Ideação,IoT,Alto
2020,8,2020-08-01,Sul,RS,Porto Alegre,Startup_162,Edtech,738,27162.09,416731.57,20.55,Seed,Cloud,Disruptivo
2020,8,2020-08-01,Sul,RS,Caxias do Sul,Startup_180,Retailtech,539,306029.23,533322.77,146.64,Scale-up,Cloud,Médio
2020,9,2020-09-01,Norte,AM,Manaus,Startup_059,Healthtech,255,107869.76,169390.24,15.21,Scale-up,IoT,Alto
2020,9,2020-09-01,Norte,PA,Belém,Startup_197,Fintech,451,127990.22,34745.56,154.65,Scale-up,Big Data,Disruptivo
2020,9,2020-09-01,Norte,PA,Santarém,Startup_046,IA,38,945230.7,222281.53,172.14,Seed,SaaS,Alto
2020,9,2020-09-01,Norte,RO,Porto Velho,Startup_021,IA,562,69296.5,198403.93,99.18,Ideação,IA,Alto
2020,9,2020-09-01,Norte,TO,Palmas,Startup_112,Retailtech,395,143594.56,261898.02,109.45,Scale-up,IA,Baixo
2020,9,2020-09-01,Nordeste,BA,Salvador,Startup_001,Edtech,621,239886.62,109550.31,127.57,Scale-up,SaaS,Médio
2020,9,2020-09-01,Nordeste,BA,Feira de Santana,Startup_030,Edtech,352,177213.94,147021.71,-6.92,Série B,Blockchain,Médio
2020,9,2020-09-01,Nordeste,PE,Recife,Startup_012,Edtech,160,91957.65,119701.81,81.42,Scale-up,Big Data,Médio
2020,9,2020-09-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_182,Retailtech,790,80058.74,56588.34,61.71,Série A,Cloud,Alto
2020,9,2020-09-01,Nordeste,CE,Fortaleza,Startup_117,IA,714,486389.96,2430308.19,40.85,Ideação,Cloud,Médio
2020,9,2020-09-01,Nordeste,CE,Juazeiro do Norte,Startup_047,IA,465,110482.21,228906.04,178.75,Ideação,IoT,Disruptivo
2020,9,2020-09-01,Nordeste,MA,São Luís,Startup_173,Healthtech,35,826427.81,130698.41,-2.62,Série B,Blockchain,Médio
2020,9,2020-09-01,Nordeste,PB,João Pessoa,Startup_070,Agritech,456,444313.02,219372.85,142.63,Série A,IoT,Baixo
2020,9,2020-09-01,Centro-Oeste,DF,Brasília,Startup_113,Edtech,391,60445.74,404690.09,101.18,Série B,IA,Alto
2020,9,2020-09-01,Centro-Oeste,GO,Goiânia,Startup_025,Edtech,547,69800.97,37328.17,83.08,Série A,Cloud,Médio
2020,9,2020-09-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_028,Agritech,73,150241.55,136654.64,69.01,Seed,Cloud,Disruptivo
2020,9,2020-09-01,Centro-Oeste,MT,Cuiabá,Startup_128,Agritech,354,480243.01,541798.77,90.98,Série B,SaaS,Baixo
2020,9,2020-09-01,Centro-Oeste,MS,Campo Grande,Startup_044,Agritech,430,535782.37,90818.31,11.18,Scale-up,Blockchain,Alto
2020,9,2020-09-01,Sudeste,SP,São Paulo,Startup_007,Agritech,657,40754.08,621886.0,102.54,Scale-up,Cloud,Disruptivo
2020,9,2020-09-01,Sudeste,SP,Campinas,Startup_122,Healthtech,604,338586.96,187778.18,123.41,Ideação,Blockchain,Médio
2020,9,2020-09-01,Sudeste,SP,Ribeirão Preto,Startup_173,Fintech,438,53497.55,158389.73,132.6,Scale-up,IA,Alto
2020,9,2020-09-01,Sudeste,RJ,Rio de Janeiro,Startup_115,Retailtech,504,134630.75,229613.97,148.17,Scale-up,IoT,Baixo
2020,9,2020-09-01,Sudeste,RJ,Niterói,Startup_156,Edtech,505,94270.08,64087.77,129.8,Ideação,Blockchain,Médio
2020,9,2020-09-01,Sudeste,RJ,Nova Iguaçu,Startup_051,Agritech,598,911864.95,124365.29,142.66,Série B,IoT,Médio
2020,9,2020-09-01,Sudeste,RJ,Petrópolis,Startup_172,Retailtech,156,589619.5,89703.89,97.96,Série A,Cloud,Alto
2020,9,2020-09-01,Sudeste,MG,Belo Horizonte,Startup_087,Edtech,591,168959.78,952554.09,124.32,Série B,IA,Alto
2020,9,2020-09-01,Sudeste,MG,Uberlândia,Startup_113,Edtech,326,200028.68,274411.27,105.86,Seed,Cloud,Alto
2020,9,2020-09-01,Sudeste,MG,Juiz de Fora,Startup_142,Healthtech,12,286604.44,62723.47,62.65,Ideação,IoT,Baixo
2020,9,2020-09-01,Sudeste,ES,Vitória,Startup_086,Edtech,511,88776.54,525668.08,24.64,Série A,SaaS,Baixo
2020,9,2020-09-01,Sudeste,ES,Vila Velha,Startup_108,Edtech,249,91095.71,141149.26,5.36,Scale-up,IA,Médio
2020,9,2020-09-01,Sudeste,ES,Serra,Startup_043,Retailtech,452,69368.33,36828.35,178.06,Série B,IA,Baixo
2020,9,2020-09-01,Sul,PR,Curitiba,Startup_135,Healthtech,724,162754.51,217826.78,8.81,Série A,IA,Médio
2020,9,2020-09-01,Sul,PR,Londrina,Startup_123,Agritech,211,653889.48,299690.06,83.39,Série B,SaaS,Baixo
2020,9,2020-09-01,Sul,SC,Florianópolis,Startup_138,Fintech,497,157253.69,41837.16,8.01,Seed,Big Data,Médio
2020,9,2020-09-01,Sul,SC,Joinville,Startup_130,Edtech,230,91783.58,245481.74,146.73,Scale-up,Cloud,Alto
2020,9,2020-09-01,Sul,RS,Porto Alegre,Startup_063,IA,109,153263.93,163878.81,170.59,Seed,Blockchain,Alto
2020,9,2020-09-01,Sul,RS,Caxias do Sul,Startup_079,IA,43,344545.07,207952.79,174.91,Série A,Big Data,Alto
2020,10,2020-10-01,Norte,AM,Manaus,Startup_117,Edtech,498,29228.3,224743.37,37.29,Série B,SaaS,Médio
2020,10,2020-10-01,Norte,PA,Belém,Startup_048,Fintech,665,390291.83,290201.08,-7.0,Seed,IoT,Baixo
2020,10,2020-10-01,Norte,PA,Santarém,Startup_100,Retailtech,265,641405.57,155080.57,105.47,Série B,Cloud,Disruptivo
2020,10,2020-10-01,Norte,RO,Porto Velho,Startup_006,IA,501,164442.96,667595.34,4.87,Série B,IoT,Disruptivo
2020,10,2020-10-01,Norte,TO,Palmas,Startup_126,Agritech,525,241979.33,110437.85,49.61,Série A,SaaS,Médio
2020,10,2020-10-01,Nordeste,BA,Salvador,Startup_130,IA,614,90446.89,502650.51,118.18,Scale-up,SaaS,Baixo
2020,10,2020-10-01,Nordeste,BA,Feira de Santana,Startup_055,IA,623,117397.76,287642.42,68.06,Seed,IA,Médio
2020,10,2020-10-01,Nordeste,PE,Recife,Startup_129,Edtech,52,36803.98,98921.16,163.02,Série A,IA,Alto
2020,10,2020-10-01,Nordeste,PE,Jaboatão dos Guararapes,Startup_068,Edtech,565,533218.16,197530.85,122.96,Série B,Big Data,Médio
2020,10,2020-10-01,Nordeste,CE,Fortaleza,Startup_011,Healthtech,736,29510.01,61281.25,132.03,Série A,Blockchain,Médio
2020,10,2020-10-01,Nordeste,CE,Juazeiro do Norte,Startup_103,Edtech,495,260489.81,100460.86,123.78,Seed,Blockchain,Baixo
2020,10,2020-10-01,Nordeste,MA,São Luís,Startup_116,Agritech,669,308621.84,375694.19,-12.75,Ideação,SaaS,Disruptivo
2020,10,2020-10-01,Nordeste,PB,João Pessoa,Startup_185,Agritech,624,199816.26,81010.14,166.58,Série B,Big Data,Baixo
2020,10,2020-10-01,Centro-Oeste,DF,Brasília,Startup_090,Agritech,655,113061.64,443561.28,116.49,Série B,Big Data,Médio
2020,10,2020-10-01,Centro-Oeste,GO,Goiânia,Startup_131,Retailtech,280,367829.6,189273.34,70.18,Scale-up,Big Data,Alto
2020,10,2020-10-01,Centro-Oeste,GO,Aparecida de Goiânia,Startup_114,Healthtech,645,25787.13,332487.93,171.67,Série A,IoT,Médio
2020,10,2020-10-01,Centro-Oeste,MT,Cuiabá,Startup_120,Healthtech,654,1401600.93,249783.66,1.99,Scale-up,SaaS,Baixo
2020,10,2020-10-01,Centro-Oeste,MS,Campo Grande,Startup_150,Fintech,633,34672.36,264632.94,133.32,Seed,IA,Médio
2020,10,2020-10-01,Sudeste,SP,São Paulo,Startup_145,Retailtech,252,147293.65,41081.11,-15.37,Série A,IA,Alto
2020,10,2020-10-01,Sudeste,SP,Campinas,Startup_139,Edtech,679,405085.35,514296.82,83.84,Ideação,Cloud,Baixo
2020,10,2020-10-01,Sudeste,SP,Ribeirão Preto,Startup_067,Fintech,390,14990.04,93589.35,178.09,Scale-up,IA,Alto
2020,10,2020-10-01,Sudeste,RJ,Rio de Janeiro,Startup_074,Healthtech,499,624223.74,155594.8,32.11,Scale-up,IoT,Baixo
2020,10,2020-10-01,Sudeste,RJ,Niterói,Startup_036,IA,222,226835.4,3652439.12,179.45,Scale-up,IA,Baixo
2020,10,2020-10-01,Sudeste,RJ,Nova Iguaçu,Startup_110,Fintech,203,49852.3,75781.89,27.65,Ideação,Cloud,Alto
2020,10,2020-10-01,Sudeste,RJ,Petrópolis,Startup_065,Healthtech,401,209869.12,509708.6,8.3,Série B,Blockchain,Disruptivo
2020,10,2020-10-01,Sudeste,MG,Belo Horizonte,Startup_155,Healthtech,63,129571.08,47203.2,122.8,Série A,IoT,Baixo
2020,10,2020-10-01,Sudeste,MG,Uberlândia,Startup_197,Agritech,236,124225.89,556833.73,58.78,Ideação,Cloud,Alto
2020,10,2020-10-01,Sudeste,MG,Juiz de Fora,Startup_107,IA,524,280050.34,39786.94,70.31,Série A,Big Data,Alto
2020,10,2020-10-01,Sudeste,ES,Vitória,Startup_109,Edtech,5,425820.7,237301.83,-12.75,Série A,Big Data,Médio
2020,10,2020-10-01,Sudeste,ES,Vila Velha,Startup_026,Retailtech,48,74858.12,338029.44,133.1,Seed,IA,Disruptivo
2020,10,2020-10-01,Sudeste,ES,Serra,Startup_145,Edtech,62,94222.74,136691.61,34.03,Scale-up,IoT,Alto
2020,10,2020-10-01,Sul,PR,Curitiba,Startup_171,Retailtech,131,27388.87,129199.5,-5.82,Série B,IoT,Alto
2020,10,2020-10-01,Sul,PR,Londrina,Startup_122,Healthtech,531,115237.6,71156.6,170.11,Série A,Blockchain,Disruptivo
2020,10,2020-10-01,Sul,SC,Florianópolis,Startup_070,IA,697,157079.02,177649.52,167.36,Scale-up,SaaS,Alto
2020,10,2020-10-01,Sul,SC,Joinville,Startup_155,Retailtech,521,45950.65,13599.19,175.1,Ideação,Big Data,Médio
2020,10,2020-10-01,Sul,RS,Porto Alegre,Startup_156,Agritech,439,351334.05,22504.06,66.25,Ideação,SaaS,Disruptivo
2020,10,2020-10-01,Sul,RS,Caxias do Sul,Startup_027,Agritech,400,89561.49,213535.36,164.97,Série B,IA,Baixo
2020,11,2020-11-01,Norte,AM,Manaus,Startup_180,Retailtech,664,299080.17,187775.6,61.31,Seed,IA,Alto
2020,11,2020-11-01,Norte,PA,Belém,Startup_098,Edtech,317,176045.67,171322.71,-1.76,Seed,IA,Alto
2020,11,2020-11-01,Norte,PA,Santarém,Startup_138,Agritech,662,17076.68,164727.03,105.91,Ideação,Cloud,Disruptivo
2020,11,2020-11-01,Norte,RO,Porto Velho,Startup_113,Healthtech,683,286541.79,16518.81,130.08,Seed,Cloud,Alto
2020,11,2020-11-01,Norte,TO,Palmas,Startup_011,Fintech,2,269039.26,28737.21,159.43,Ideação,IoT,Médio
2020,11,2020-11-01,Nordeste,BA,Salvador,Startup_007,IA,356,34446.24,93937.43,85.7,Série B,Blockchain,Disruptivo
2020,11,2020-11-01,Nordeste,BA,Feira de Santana,Startup_198,IA,181,388009.93,359201.67,-19.6,Seed,SaaS,Baixo
